track_sample_id,label,source_path,condition,bitrate,compressed_path,ok,status,size_bytes
sample_03071,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Something_Dirty_Ergo_Phizmiz_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03071.mp3,True,encoded,2881454
sample_03071,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Something_Dirty_Ergo_Phizmiz_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03071.mp3,True,encoded,1440749
sample_03072,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Something_Dirty_Ergo_Phizmiz_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03072.mp3,True,encoded,2881454
sample_03072,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Something_Dirty_Ergo_Phizmiz_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03072.mp3,True,encoded,1440749
sample_03083,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Stuttgart_Portrayal_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03083.mp3,True,encoded,3361689
sample_03083,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Stuttgart_Portrayal_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03083.mp3,True,encoded,1680866
sample_03084,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Stuttgart_Portrayal_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03084.mp3,True,encoded,2881454
sample_03084,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Stuttgart_Portrayal_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03084.mp3,True,encoded,1440749
sample_03089,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Terve_Teille_Чокнутый_Пропеллер_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03089.mp3,True,encoded,2401637
sample_03089,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Terve_Teille_Чокнутый_Пропеллер_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03089.mp3,True,encoded,1200840
sample_03090,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Terve_Teille_Чокнутый_Пропеллер_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03090.mp3,True,encoded,2401637
sample_03090,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Terve_Teille_Чокнутый_Пропеллер_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03090.mp3,True,encoded,1200840
sample_03119,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Troubles_Ive_seen_Malaventura_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03119.mp3,True,encoded,2881454
sample_03119,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Troubles_Ive_seen_Malaventura_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03119.mp3,True,encoded,1440749
sample_03120,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Troubles_Ive_seen_Malaventura_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03120.mp3,True,encoded,2881454
sample_03120,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Troubles_Ive_seen_Malaventura_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03120.mp3,True,encoded,1440749
sample_03121,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Ugh_Humans_Can_Join_Mystery_Mammal_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03121.mp3,True,encoded,2881454
sample_03121,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Ugh_Humans_Can_Join_Mystery_Mammal_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03121.mp3,True,encoded,1440749
sample_03122,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Ugh_Humans_Can_Join_Mystery_Mammal_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03122.mp3,True,encoded,2881454
sample_03122,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Ugh_Humans_Can_Join_Mystery_Mammal_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03122.mp3,True,encoded,1440749
sample_03133,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Where_Is_Everything_The_Moi_Non_Plus_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03133.mp3,True,encoded,2881454
sample_03133,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Where_Is_Everything_The_Moi_Non_Plus_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03133.mp3,True,encoded,1440749
sample_03134,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Where_Is_Everything_The_Moi_Non_Plus_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03134.mp3,True,encoded,2401637
sample_03134,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Where_Is_Everything_The_Moi_Non_Plus_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03134.mp3,True,encoded,1200840
sample_03135,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Who_Loves_You_Dear_Mink_Lungs_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03135.mp3,True,encoded,2561297
sample_03135,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Who_Loves_You_Dear_Mink_Lungs_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03135.mp3,True,encoded,1280670
sample_03136,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Who_Loves_You_Dear_Mink_Lungs_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03136.mp3,True,encoded,2881454
sample_03136,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Who_Loves_You_Dear_Mink_Lungs_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03136.mp3,True,encoded,1440749
sample_03167,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/2Much_Andy_Spinelli_Alex_Snchez_House_Edit_Tentacles_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03167.mp3,True,encoded,480429
sample_03167,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/2Much_Andy_Spinelli_Alex_Snchez_House_Edit_Tentacles_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03167.mp3,True,encoded,240237
sample_03169,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/3_am_West_End_statusq_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03169.mp3,True,encoded,480429
sample_03169,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/3_am_West_End_statusq_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03169.mp3,True,encoded,240237
sample_03171,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/5_Lexington_Isle_of_Pine_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03171.mp3,True,encoded,480429
sample_03171,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/5_Lexington_Isle_of_Pine_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03171.mp3,True,encoded,240237
sample_03183,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Attention_Pete_Prodoehl_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03183.mp3,True,encoded,480429
sample_03183,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Attention_Pete_Prodoehl_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03183.mp3,True,encoded,240237
sample_03193,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Bizzy_The_Tleilaxu_Music_Machine_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03193.mp3,True,encoded,480429
sample_03193,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Bizzy_The_Tleilaxu_Music_Machine_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03193.mp3,True,encoded,240237
sample_03209,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Dance_Harder_Three_Chain_Links_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03209.mp3,True,encoded,480429
sample_03209,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Dance_Harder_Three_Chain_Links_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03209.mp3,True,encoded,240237
sample_03214,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Different_Day_First_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03214.mp3,True,encoded,480429
sample_03214,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Different_Day_First_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03214.mp3,True,encoded,240237
sample_03222,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/El_Burrito_Malaventura_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03222.mp3,True,encoded,480429
sample_03222,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/El_Burrito_Malaventura_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03222.mp3,True,encoded,240237
sample_03227,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/End_titles_Itsenssyjt_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03227.mp3,True,encoded,480429
sample_03227,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/End_titles_Itsenssyjt_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03227.mp3,True,encoded,240237
sample_03244,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Fuckaboing_RoccoW_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03244.mp3,True,encoded,480429
sample_03244,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Fuckaboing_RoccoW_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03244.mp3,True,encoded,240237
sample_03253,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Head_of_Ancante_Talking_Tree_Akchamel_The_Giver_of_Illness_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03253.mp3,True,encoded,480429
sample_03253,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Head_of_Ancante_Talking_Tree_Akchamel_The_Giver_of_Illness_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03253.mp3,True,encoded,240237
sample_03255,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Hungry_Oh_Yeah_the_Future_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03255.mp3,True,encoded,480429
sample_03255,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Hungry_Oh_Yeah_the_Future_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03255.mp3,True,encoded,240237
sample_03267,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/I_Inflammator_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03267.mp3,True,encoded,480429
sample_03267,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/I_Inflammator_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03267.mp3,True,encoded,240237
sample_03287,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Leaving_Here_Mod_Fun_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03287.mp3,True,encoded,480429
sample_03287,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Leaving_Here_Mod_Fun_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03287.mp3,True,encoded,240237
sample_03288,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Lets_Start_Out_Slow_RoccoW_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03288.mp3,True,encoded,480429
sample_03288,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Lets_Start_Out_Slow_RoccoW_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03288.mp3,True,encoded,240237
sample_03290,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Let_Youre_Body_Move_D_SMILEZ_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03290.mp3,True,encoded,480429
sample_03290,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Let_Youre_Body_Move_D_SMILEZ_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03290.mp3,True,encoded,240237
sample_03295,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/LIQUID_SKULLS_voyageurs_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03295.mp3,True,encoded,480429
sample_03295,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/LIQUID_SKULLS_voyageurs_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03295.mp3,True,encoded,240237
sample_03301,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Love_Dream_The_Zombie_Dandies_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03301.mp3,True,encoded,480429
sample_03301,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Love_Dream_The_Zombie_Dandies_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03301.mp3,True,encoded,240237
sample_03302,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Larbre_Salmo_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03302.mp3,True,encoded,480429
sample_03302,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Larbre_Salmo_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03302.mp3,True,encoded,240237
sample_03308,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Moja_Krypta_AmortE_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03308.mp3,True,encoded,480429
sample_03308,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Moja_Krypta_AmortE_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03308.mp3,True,encoded,240237
sample_03313,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Motocross_Mania_Monroeville_Music_Center_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03313.mp3,True,encoded,480429
sample_03313,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Motocross_Mania_Monroeville_Music_Center_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03313.mp3,True,encoded,240237
sample_03315,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Music_For_an_Underground_Circu_Ergo_Phizmiz_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03315.mp3,True,encoded,480429
sample_03315,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Music_For_an_Underground_Circu_Ergo_Phizmiz_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03315.mp3,True,encoded,240237
sample_03324,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Night_Owl_Broke_For_Free_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03324.mp3,True,encoded,480429
sample_03324,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Night_Owl_Broke_For_Free_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03324.mp3,True,encoded,240237
sample_03342,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Pista_Afuera_Epstein_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03342.mp3,True,encoded,480429
sample_03342,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Pista_Afuera_Epstein_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03342.mp3,True,encoded,240237
sample_03345,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Production_Bird_Names_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03345.mp3,True,encoded,480429
sample_03345,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Production_Bird_Names_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03345.mp3,True,encoded,240237
sample_03347,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Puertas_de_Fuego_Guerra_de_Cerdos_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03347.mp3,True,encoded,480429
sample_03347,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Puertas_de_Fuego_Guerra_de_Cerdos_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03347.mp3,True,encoded,240237
sample_03350,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Realize_Me_Jim_Rooster_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03350.mp3,True,encoded,480429
sample_03350,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Realize_Me_Jim_Rooster_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03350.mp3,True,encoded,240237
sample_03352,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Resistentialism_Nihilore_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03352.mp3,True,encoded,480429
sample_03352,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Resistentialism_Nihilore_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03352.mp3,True,encoded,240237
sample_03367,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Set_Fire_to_Creation_Nihilore_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03367.mp3,True,encoded,480429
sample_03367,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Set_Fire_to_Creation_Nihilore_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03367.mp3,True,encoded,240237
sample_03368,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Sfogare_Il_Dissenso_Deiezione_HC_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03368.mp3,True,encoded,480429
sample_03368,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Sfogare_Il_Dissenso_Deiezione_HC_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03368.mp3,True,encoded,240237
sample_03371,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/She_Works_Tepid_Waters_Bird_Names_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03371.mp3,True,encoded,480429
sample_03371,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/She_Works_Tepid_Waters_Bird_Names_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03371.mp3,True,encoded,240237
sample_03379,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Something_Dirty_Ergo_Phizmiz_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03379.mp3,True,encoded,480429
sample_03379,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Something_Dirty_Ergo_Phizmiz_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03379.mp3,True,encoded,240237
sample_03381,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Sonzis_FM_Pipe_Choir_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03381.mp3,True,encoded,480429
sample_03381,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Sonzis_FM_Pipe_Choir_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03381.mp3,True,encoded,240237
sample_03390,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Stuttgart_Portrayal_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03390.mp3,True,encoded,480429
sample_03390,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Stuttgart_Portrayal_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03390.mp3,True,encoded,240237
sample_03391,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Support_Me_in_This_Moment_That_Im_About_To_Lose_Heart_Nihilore_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03391.mp3,True,encoded,480429
sample_03391,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Support_Me_in_This_Moment_That_Im_About_To_Lose_Heart_Nihilore_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03391.mp3,True,encoded,240237
sample_03396,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Terve_Teille_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03396.mp3,True,encoded,480429
sample_03396,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Terve_Teille_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03396.mp3,True,encoded,240237
sample_03397,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/The_Adventures_Of_Roderick_Random_Maps_And_Diagrams_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03397.mp3,True,encoded,480429
sample_03397,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/The_Adventures_Of_Roderick_Random_Maps_And_Diagrams_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03397.mp3,True,encoded,240237
sample_03411,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/The_Pursuit_of_Unintentional_Humor_Oh_Yeah_the_Future_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03411.mp3,True,encoded,480429
sample_03411,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/The_Pursuit_of_Unintentional_Humor_Oh_Yeah_the_Future_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03411.mp3,True,encoded,240237
sample_03416,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/The_Secret_Garden_Barbarix_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03416.mp3,True,encoded,480429
sample_03416,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/The_Secret_Garden_Barbarix_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03416.mp3,True,encoded,240237
sample_03425,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Troubles_Ive_seen_Malaventura_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03425.mp3,True,encoded,480429
sample_03425,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Troubles_Ive_seen_Malaventura_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03425.mp3,True,encoded,240237
sample_03427,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Ugh_Humans_Can_Join_Mystery_Mammal_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03427.mp3,True,encoded,480429
sample_03427,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Ugh_Humans_Can_Join_Mystery_Mammal_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03427.mp3,True,encoded,240237
sample_03431,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Untitled_Fatal_Injection_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03431.mp3,True,encoded,480429
sample_03431,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Untitled_Fatal_Injection_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03431.mp3,True,encoded,240237
sample_03443,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Where_Is_Everything_The_Moi_Non_Plus_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03443.mp3,True,encoded,480429
sample_03443,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Where_Is_Everything_The_Moi_Non_Plus_musicgen_TTA_001.wav,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03443.mp3,True,encoded,240237
sample_03444,FAKE,data/raw/Echoes/Echoes/TTA/musicgen/Who_Loves_You_Dear_Mink_Lungs_musicgen_TTA_001.wav,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03444.mp3,True,encoded,480429
